Transaction_ID,Date,Customer_ID,Age,Gender,Category,Price_USD,Quantity,Total_Spend_USD,Discount_Pct,Payment_Method,Rating,Is_Repeat_Customer
TXN-10886,2025-02-07 08:00:00,CUST-2320,48,Female,Electronics,18.62,1,18.62,5,Credit Card,3.0,1
TXN-10887,2025-02-07 09:00:00,CUST-4731,21,Male,Beauty,33.56,5,167.8,20,PayPal,4.4,1
TXN-10888,2025-02-07 10:00:00,CUST-1854,42,Female,Fashion,62.31,2,124.62,0,Credit Card,4.7,0
TXN-10889,2025-02-07 11:00:00,CUST-1949,23,Female,Electronics,131.98,5,659.9,10,COD,,1
TXN-10890,2025-02-07 12:00:00,CUST-1931,26,Male,Electronics,47.05,5,235.25,10,Credit Card,3.8,1
TXN-10891,2025-02-07 13:00:00,CUST-8843,60,Male,Electronics,81.68,4,326.72,15,Debit Card,4.7,0
TXN-10892,2025-02-07 14:00:00,CUST-7011,36,Female,Electronics,204.95,3,614.85,10,UPI/NetBanking,3.6,1
TXN-10893,2025-02-07 15:00:00,CUST-8966,31,Female,Beauty,77.56,3,232.68,15,Credit Card,4.4,1
TXN-10894,2025-02-07 16:00:00,CUST-8213,47,Female,Electronics,168.84,3,506.52,0,UPI/NetBanking,3.8,0
TXN-10895,2025-02-07 17:00:00,CUST-5572,42,Female,Beauty,56.27,1,56.27,0,UPI/NetBanking,3.2,0
TXN-10896,2025-02-07 18:00:00,CUST-6698,56,Female,Fashion,164.7,3,494.1,15,UPI/NetBanking,4.0,0
TXN-10897,2025-02-07 19:00:00,CUST-8111,68,Female,Home & Kitchen,20.0,1,20.0,10,COD,3.7,1
TXN-10898,2025-02-07 20:00:00,CUST-7944,54,Female,Electronics,289.26,4,1157.04,15,COD,5.0,0
TXN-10899,2025-02-07 21:00:00,CUST-5495,33,Female,Electronics,86.95,1,86.95,10,UPI/NetBanking,4.5,1
TXN-10900,2025-02-07 22:00:00,CUST-3036,60,Male,Electronics,31.74,4,126.96,0,Credit Card,3.0,0
TXN-10901,2025-02-07 23:00:00,CUST-4569,55,Female,Electronics,95.11,3,285.33,25,UPI/NetBanking,4.3,1
TXN-10902,2025-02-08 00:00:00,CUST-4726,27,Female,Home & Kitchen,37.51,1,37.51,0,UPI/NetBanking,3.7,0
TXN-10903,2025-02-08 01:00:00,CUST-4734,63,Non-Binary,Sports,16.38,3,49.14,10,Credit Card,4.8,0
TXN-10904,2025-02-08 02:00:00,CUST-2268,38,Female,Beauty,112.12,1,112.12,10,Debit Card,4.7,0
TXN-10905,2025-02-08 03:00:00,CUST-6902,44,Female,Fashion,257.73,3,773.19,10,Credit Card,5.0,0
TXN-10906,2025-02-08 04:00:00,CUST-4464,50,Female,Home & Kitchen,145.05,3,435.15,20,UPI/NetBanking,3.5,1
TXN-10907,2025-02-08 05:00:00,CUST-3458,59,Male,Electronics,248.02,2,496.04,10,COD,4.1,0
TXN-10908,2025-02-08 06:00:00,CUST-9646,56,Male,Fashion,64.44,3,193.32,0,UPI/NetBanking,3.3,0
TXN-10909,2025-02-08 07:00:00,CUST-6930,38,Female,Electronics,38.44,4,153.76,5,UPI/NetBanking,5.0,1
TXN-10910,2025-02-08 08:00:00,CUST-8355,32,Female,Beauty,26.38,5,131.9,0,COD,3.7,1
TXN-10911,2025-02-08 09:00:00,CUST-5264,39,Male,Electronics,61.45,2,122.9,10,UPI/NetBanking,5.0,0
TXN-10912,2025-02-08 10:00:00,CUST-2979,66,Female,Sports,130.44,2,260.88,20,Debit Card,,0
TXN-10913,2025-02-08 11:00:00,CUST-2196,51,Female,Sports,52.19,4,208.76,10,Credit Card,3.4,0
TXN-10914,2025-02-08 12:00:00,CUST-6515,57,Male,Home & Kitchen,21.51,3,64.53,20,COD,4.2,1
TXN-10915,2025-02-08 13:00:00,CUST-3205,64,Female,Sports,249.48,1,249.48,0,Credit Card,3.5,1
TXN-10916,2025-02-08 14:00:00,CUST-8430,46,Male,Home & Kitchen,42.84,1,42.84,0,UPI/NetBanking,3.4,1
TXN-10917,2025-02-08 15:00:00,CUST-7990,42,Male,Electronics,28.14,2,56.28,5,Credit Card,4.1,0
TXN-10918,2025-02-08 16:00:00,CUST-6690,25,Male,Fashion,36.52,2,73.04,0,COD,4.2,1
TXN-10919,2025-02-08 17:00:00,CUST-3310,53,Female,Beauty,17.36,1,17.36,25,UPI/NetBanking,2.6,0
TXN-10920,2025-02-08 18:00:00,CUST-1422,36,Female,Home & Kitchen,126.95,5,634.75,0,UPI/NetBanking,3.9,0
TXN-10921,2025-02-08 19:00:00,CUST-8082,23,Female,Sports,126.81,1,126.81,25,Debit Card,2.7,0
TXN-10922,2025-02-08 20:00:00,CUST-2218,50,Male,Fashion,128.05,1,128.05,15,Credit Card,2.7,1
TXN-10923,2025-02-08 21:00:00,CUST-6202,53,Female,Beauty,18.08,1,18.08,0,UPI/NetBanking,4.9,0
TXN-10924,2025-02-08 22:00:00,CUST-4205,27,Female,Electronics,73.36,2,146.72,0,Debit Card,4.9,0
TXN-10925,2025-02-08 23:00:00,CUST-2102,57,Male,Electronics,61.03,3,183.09,10,UPI/NetBanking,3.3,0
TXN-10926,2025-02-09 00:00:00,CUST-9691,29,Female,Beauty,191.78,4,767.12,5,UPI/NetBanking,3.6,0
TXN-10927,2025-02-09 01:00:00,CUST-5706,46,Male,Home & Kitchen,25.46,4,101.84,25,PayPal,4.0,0
TXN-10928,2025-02-09 02:00:00,CUST-3098,48,Female,Beauty,93.11,2,186.22,0,Credit Card,4.6,1
TXN-10929,2025-02-09 03:00:00,CUST-6295,38,Male,Beauty,62.07,3,186.21,20,Credit Card,3.6,0
TXN-10930,2025-02-09 04:00:00,CUST-1747,44,Male,Beauty,80.27,1,80.27,20,UPI/NetBanking,4.1,1
TXN-10931,2025-02-09 05:00:00,CUST-7212,63,Male,Fashion,138.46,1,138.46,10,UPI/NetBanking,4.1,0
TXN-10932,2025-02-09 06:00:00,CUST-3572,43,Female,Electronics,152.35,3,457.05,5,Credit Card,4.4,0
TXN-10933,2025-02-09 07:00:00,CUST-9627,43,Female,Electronics,43.29,1,43.29,0,PayPal,4.1,0
TXN-10934,2025-02-09 08:00:00,CUST-3025,42,Female,Electronics,129.67,3,389.01,20,Credit Card,3.9,0
TXN-10935,2025-02-09 09:00:00,CUST-9875,27,Male,Home & Kitchen,57.17,5,285.85,20,PayPal,3.1,1
TXN-10936,2025-02-09 10:00:00,CUST-5950,30,Male,Sports,87.97,4,351.88,0,Credit Card,3.5,1
TXN-10937,2025-02-09 11:00:00,CUST-9736,42,Male,Fashion,57.52,3,172.56,15,PayPal,3.9,1
TXN-10938,2025-02-09 12:00:00,CUST-1407,32,Male,Fashion,24.81,3,74.43,5,Debit Card,4.6,1
TXN-10939,2025-02-09 13:00:00,CUST-9025,23,Male,Home & Kitchen,69.53,5,347.65,15,Credit Card,4.4,1
TXN-10940,2025-02-09 14:00:00,CUST-6535,20,Male,Home & Kitchen,59.35,1,59.35,0,Credit Card,3.4,1
TXN-10941,2025-02-09 15:00:00,CUST-4862,63,Female,Home & Kitchen,129.4,1,129.4,20,UPI/NetBanking,4.3,0
TXN-10942,2025-02-09 16:00:00,CUST-1223,65,Male,Electronics,188.25,1,188.25,0,UPI/NetBanking,4.5,1
TXN-10943,2025-02-09 17:00:00,CUST-9963,18,Male,Fashion,44.62,3,133.86,10,UPI/NetBanking,3.4,1
TXN-10944,2025-02-09 18:00:00,CUST-3318,61,Male,Home & Kitchen,121.54,5,607.7,10,UPI/NetBanking,3.6,1
TXN-10945,2025-02-09 19:00:00,CUST-3217,63,Female,Electronics,60.76,2,121.52,5,COD,,1
TXN-10946,2025-02-09 20:00:00,CUST-4264,52,Male,Electronics,98.36,5,491.8,0,UPI/NetBanking,5.0,0
TXN-10947,2025-02-09 21:00:00,CUST-1231,35,Male,Sports,62.21,3,186.63,5,PayPal,3.3,0
TXN-10948,2025-02-09 22:00:00,CUST-3497,31,Male,Electronics,24.18,5,120.9,10,PayPal,3.8,1
TXN-10949,2025-02-09 23:00:00,CUST-5542,65,Female,Home & Kitchen,69.51,2,139.02,0,Credit Card,5.0,0
TXN-10950,2025-02-10 00:00:00,CUST-8790,38,Male,Sports,27.52,4,110.08,5,UPI/NetBanking,3.8,1
TXN-10951,2025-02-10 01:00:00,CUST-4944,42,Female,Home & Kitchen,52.27,5,261.35,5,Credit Card,4.3,1
TXN-10952,2025-02-10 02:00:00,CUST-5550,45,Female,Fashion,147.24,1,147.24,10,UPI/NetBanking,4.6,0
TXN-10953,2025-02-10 03:00:00,CUST-6991,67,Female,Home & Kitchen,35.44,5,177.2,20,COD,3.1,1
TXN-10954,2025-02-10 04:00:00,CUST-4208,51,Male,Home & Kitchen,48.84,3,146.52,20,UPI/NetBanking,,0
TXN-10955,2025-02-10 05:00:00,CUST-5504,43,Male,Home & Kitchen,39.8,1,39.8,25,Debit Card,5.0,1
TXN-10956,2025-02-10 06:00:00,CUST-8446,48,Female,Home & Kitchen,82.04,1,82.04,0,Credit Card,4.9,1
TXN-10957,2025-02-10 07:00:00,CUST-3156,25,Male,Home & Kitchen,20.47,1,20.47,20,Credit Card,5.0,1
TXN-10958,2025-02-10 08:00:00,CUST-1273,61,Female,Fashion,120.02,5,600.1,15,UPI/NetBanking,,1
TXN-10959,2025-02-10 09:00:00,CUST-7821,60,Male,Electronics,136.76,2,273.52,15,Credit Card,4.1,1
TXN-10960,2025-02-10 10:00:00,CUST-3833,18,Male,Home & Kitchen,25.65,4,102.6,10,PayPal,4.7,1
TXN-10961,2025-02-10 11:00:00,CUST-2904,29,Female,Electronics,91.02,1,91.02,15,PayPal,4.0,1
TXN-10962,2025-02-10 12:00:00,CUST-5042,61,Female,Sports,33.03,2,66.06,5,UPI/NetBanking,4.4,0
TXN-10963,2025-02-10 13:00:00,CUST-6169,30,Male,Electronics,344.51,3,1033.53,10,Credit Card,3.6,1
TXN-10964,2025-02-10 14:00:00,CUST-8367,61,Female,Electronics,168.01,4,672.04,0,UPI/NetBanking,3.9,1
TXN-10965,2025-02-10 15:00:00,CUST-5729,62,Non-Binary,Home & Kitchen,130.53,3,391.59,0,PayPal,4.0,0
TXN-10966,2025-02-10 16:00:00,CUST-4054,47,Female,Fashion,55.35,5,276.75,20,Credit Card,4.2,0
TXN-10967,2025-02-10 17:00:00,CUST-1129,48,Male,Home & Kitchen,23.98,3,71.94,5,UPI/NetBanking,5.0,1
TXN-10968,2025-02-10 18:00:00,CUST-8126,48,Female,Electronics,54.71,3,164.13,5,UPI/NetBanking,4.4,1
TXN-10969,2025-02-10 19:00:00,CUST-4838,50,Male,Fashion,41.68,5,208.4,5,Credit Card,5.0,1
TXN-10970,2025-02-10 20:00:00,CUST-9586,54,Female,Electronics,49.44,1,49.44,25,Credit Card,3.5,1
TXN-10971,2025-02-10 21:00:00,CUST-8515,47,Male,Electronics,197.34,3,592.02,5,Credit Card,3.2,0
TXN-10972,2025-02-10 22:00:00,CUST-7131,,Male,Electronics,82.84,4,331.36,10,COD,4.6,1
TXN-10973,2025-02-10 23:00:00,CUST-4977,24,Male,Fashion,247.68,4,990.72,15,Debit Card,4.1,0
TXN-10974,2025-02-11 00:00:00,CUST-2174,60,Female,Home & Kitchen,36.3,5,181.5,0,Credit Card,3.5,1
TXN-10975,2025-02-11 01:00:00,CUST-1026,66,Male,Electronics,37.22,4,148.88,0,Credit Card,3.7,1
TXN-10976,2025-02-11 02:00:00,CUST-5668,61,Female,Electronics,285.5,4,1142.0,0,UPI/NetBanking,5.0,0
TXN-10977,2025-02-11 03:00:00,CUST-2353,64,Male,Beauty,153.32,1,153.32,0,Credit Card,4.2,1
TXN-10978,2025-02-11 04:00:00,CUST-7581,21,Male,Electronics,100.46,5,502.3,15,COD,4.1,1
TXN-10979,2025-02-11 05:00:00,CUST-6489,41,Male,Electronics,61.9,4,247.6,20,Credit Card,,1
TXN-10980,2025-02-11 06:00:00,CUST-5224,70,Female,Beauty,63.51,4,254.04,0,Credit Card,3.2,1
TXN-10981,2025-02-11 07:00:00,CUST-5134,61,Male,Beauty,81.51,2,163.02,0,UPI/NetBanking,5.0,0
TXN-10982,2025-02-11 08:00:00,CUST-1583,40,Female,Fashion,57.89,2,115.78,0,Credit Card,3.7,0
TXN-10983,2025-02-11 09:00:00,CUST-8504,33,Female,Sports,243.83,5,1219.15,10,Credit Card,3.6,0
TXN-10984,2025-02-11 10:00:00,CUST-2656,64,Male,Sports,132.59,4,530.36,5,Credit Card,4.0,0
TXN-10985,2025-02-11 11:00:00,CUST-8101,68,Male,Electronics,45.71,5,228.55,10,PayPal,3.1,0
TXN-10986,2025-02-11 12:00:00,CUST-8748,45,Male,Home & Kitchen,32.46,5,162.3,10,UPI/NetBanking,4.0,1
TXN-10987,2025-02-11 13:00:00,CUST-1306,60,Male,Electronics,92.69,3,278.07,0,Credit Card,3.7,0
TXN-10988,2025-02-11 14:00:00,CUST-5715,56,Female,Home & Kitchen,100.61,3,301.83,10,UPI/NetBanking,3.9,1
TXN-10989,2025-02-11 15:00:00,CUST-3486,65,Female,Fashion,30.84,4,123.36,0,Credit Card,4.7,1
TXN-10990,2025-02-11 16:00:00,CUST-8971,40,Male,Home & Kitchen,79.1,3,237.3,0,Credit Card,5.0,0
TXN-10991,2025-02-11 17:00:00,CUST-6761,44,Non-Binary,Electronics,323.14,5,1615.7,15,COD,4.4,1
TXN-10992,2025-02-11 18:00:00,CUST-7200,25,Male,Electronics,426.81,5,2134.05,0,Debit Card,5.0,1
TXN-10993,2025-02-11 19:00:00,CUST-6767,44,Female,Electronics,140.11,1,140.11,10,PayPal,4.0,1
TXN-10994,2025-02-11 20:00:00,CUST-9229,43,Male,Fashion,135.19,3,405.57,15,UPI/NetBanking,4.5,1
TXN-10995,2025-02-11 21:00:00,CUST-6473,59,Male,Sports,56.09,4,224.36,25,UPI/NetBanking,4.7,1
TXN-10996,2025-02-11 22:00:00,CUST-3270,50,Non-Binary,Home & Kitchen,126.97,1,126.97,5,Credit Card,3.9,0
TXN-10997,2025-02-11 23:00:00,CUST-7378,30,Female,Electronics,54.15,2,108.3,0,COD,4.3,0
TXN-10998,2025-02-12 00:00:00,CUST-5800,19,Male,Fashion,38.89,5,194.45,5,Credit Card,3.2,1
TXN-10999,2025-02-12 01:00:00,CUST-6427,28,Male,Home & Kitchen,21.15,1,21.15,10,UPI/NetBanking,4.4,1
TXN-11000,2025-02-12 02:00:00,CUST-7313,44,Female,Beauty,80.52,5,402.6,10,UPI/NetBanking,,1
TXN-11001,2025-02-12 03:00:00,CUST-1979,43,Female,Home & Kitchen,18.46,4,73.84,15,UPI/NetBanking,3.9,0
TXN-11002,2025-02-12 04:00:00,CUST-5300,55,Female,Electronics,30.73,4,122.92,10,Credit Card,4.4,1
TXN-11003,2025-02-12 05:00:00,CUST-5333,59,Female,Fashion,119.95,2,239.9,15,Credit Card,3.8,0
TXN-11004,2025-02-12 06:00:00,CUST-5510,66,Male,Fashion,17.23,3,51.69,10,PayPal,4.9,1
TXN-11005,2025-02-12 07:00:00,CUST-5992,46,Female,Electronics,154.04,2,308.08,0,Credit Card,4.1,0
TXN-11006,2025-02-12 08:00:00,CUST-5963,18,Male,Home & Kitchen,131.3,5,656.5,5,UPI/NetBanking,4.1,0
TXN-11007,2025-02-12 09:00:00,CUST-3553,50,Male,Fashion,185.47,4,741.88,10,Debit Card,3.5,1
TXN-11008,2025-02-12 10:00:00,CUST-2060,37,Male,Electronics,94.74,1,94.74,10,UPI/NetBanking,4.3,1
TXN-11009,2025-02-12 11:00:00,CUST-1199,70,Female,Fashion,37.04,2,74.08,5,Credit Card,5.0,0
TXN-11010,2025-02-12 12:00:00,CUST-9761,52,Female,Sports,19.9,5,99.5,10,Credit Card,4.0,0
TXN-11011,2025-02-12 13:00:00,CUST-5015,63,Male,Electronics,94.85,5,474.25,0,PayPal,5.0,0
TXN-11012,2025-02-12 14:00:00,CUST-5960,32,Male,Beauty,70.14,1,70.14,10,PayPal,3.4,1
TXN-11013,2025-02-12 15:00:00,CUST-4218,46,Male,Electronics,81.44,2,162.88,10,Credit Card,,1
TXN-11014,2025-02-12 16:00:00,CUST-2827,46,Female,Electronics,154.29,5,771.45,15,COD,3.7,1
TXN-11015,2025-02-12 17:00:00,CUST-6384,50,Male,Home & Kitchen,41.08,5,205.4,0,Credit Card,4.5,0
TXN-11016,2025-02-12 18:00:00,CUST-8209,66,Female,Fashion,47.68,5,238.4,5,Credit Card,3.7,1
TXN-11017,2025-02-12 19:00:00,CUST-8261,61,Female,Electronics,143.24,2,286.48,0,UPI/NetBanking,4.4,1
TXN-11018,2025-02-12 20:00:00,CUST-2686,57,Male,Home & Kitchen,48.25,2,96.5,15,PayPal,3.9,1
TXN-11019,2025-02-12 21:00:00,CUST-8762,68,Male,Home & Kitchen,37.08,3,111.24,5,Debit Card,3.9,0
TXN-11020,2025-02-12 22:00:00,CUST-6467,65,Male,Fashion,85.42,4,341.68,0,COD,3.4,0
TXN-11021,2025-02-12 23:00:00,CUST-8485,19,Female,Electronics,107.21,3,321.63,0,UPI/NetBanking,4.7,1
TXN-11022,2025-02-13 00:00:00,CUST-6336,65,Male,Electronics,74.42,3,223.26,0,Credit Card,3.1,1
TXN-11023,2025-02-13 01:00:00,CUST-1753,42,Female,Sports,71.74,3,215.22,25,UPI/NetBanking,4.3,0
TXN-11024,2025-02-13 02:00:00,CUST-6614,41,Male,Electronics,69.26,1,69.26,5,PayPal,4.4,0
TXN-11025,2025-02-13 03:00:00,CUST-4276,46,Male,Home & Kitchen,137.3,3,411.9,10,Debit Card,4.5,0
TXN-11026,2025-02-13 04:00:00,CUST-2114,62,Female,Fashion,178.22,4,712.88,15,Credit Card,4.3,0
TXN-11027,2025-02-13 05:00:00,CUST-5243,65,Female,Electronics,102.37,4,409.48,5,UPI/NetBanking,4.9,1
TXN-11028,2025-02-13 06:00:00,CUST-9392,54,Male,Electronics,74.64,3,223.92,15,UPI/NetBanking,3.4,1
TXN-11029,2025-02-13 07:00:00,CUST-2840,69,Female,Beauty,87.52,4,350.08,10,COD,3.3,1
TXN-11030,2025-02-13 08:00:00,CUST-8060,47,Male,Beauty,129.15,3,387.45,0,UPI/NetBanking,3.1,1
TXN-11031,2025-02-13 09:00:00,CUST-8084,43,Female,Electronics,164.73,1,164.73,0,Credit Card,4.0,1
TXN-11032,2025-02-13 10:00:00,CUST-6351,59,Female,Beauty,87.62,3,262.86,20,PayPal,4.3,0
TXN-11033,2025-02-13 11:00:00,CUST-2653,56,Female,Electronics,26.58,3,79.74,25,Credit Card,4.6,0
TXN-11034,2025-02-13 12:00:00,CUST-4421,28,Male,Electronics,249.06,2,498.12,15,Credit Card,4.5,1
TXN-11035,2025-02-13 13:00:00,CUST-1416,65,Female,Electronics,19.29,4,77.16,5,Credit Card,4.1,1
TXN-11036,2025-02-13 14:00:00,CUST-2521,50,Female,Home & Kitchen,26.03,2,52.06,0,UPI/NetBanking,4.2,0
TXN-11037,2025-02-13 15:00:00,CUST-2487,41,Male,Fashion,261.38,1,261.38,0,Debit Card,3.6,1
TXN-11038,2025-02-13 16:00:00,CUST-6811,37,Female,Fashion,175.02,3,525.06,0,PayPal,4.7,0
TXN-11039,2025-02-13 17:00:00,CUST-5500,38,Male,Beauty,31.59,1,31.59,0,Credit Card,2.9,1
TXN-11040,2025-02-13 18:00:00,CUST-2002,31,Female,Home & Kitchen,54.5,4,218.0,15,UPI/NetBanking,3.8,1
TXN-11041,2025-02-13 19:00:00,CUST-3975,25,Female,Electronics,34.4,4,137.6,10,COD,4.2,0
TXN-11042,2025-02-13 20:00:00,CUST-1423,48,Male,Beauty,223.12,1,223.12,10,PayPal,4.4,0
TXN-11043,2025-02-13 21:00:00,CUST-4648,22,Male,Fashion,363.2,5,1816.0,5,Debit Card,4.5,0
TXN-11044,2025-02-13 22:00:00,CUST-8802,34,Male,Home & Kitchen,53.68,5,268.4,10,Credit Card,4.6,0
TXN-11045,2025-02-13 23:00:00,CUST-9433,27,Male,Electronics,23.46,4,93.84,0,UPI/NetBanking,3.4,0
TXN-11046,2025-02-14 00:00:00,CUST-5933,47,Female,Fashion,88.17,3,264.51,15,Credit Card,3.7,1
TXN-11047,2025-02-14 01:00:00,CUST-1560,69,Male,Electronics,33.74,2,67.48,0,UPI/NetBanking,3.4,0
TXN-11048,2025-02-14 02:00:00,CUST-7500,54,Female,Beauty,32.68,5,163.4,5,COD,4.1,1
TXN-11049,2025-02-14 03:00:00,CUST-9429,39,Non-Binary,Electronics,50.45,4,201.8,15,UPI/NetBanking,5.0,1
TXN-11050,2025-02-14 04:00:00,CUST-9504,68,Male,Home & Kitchen,299.36,2,598.72,0,COD,5.0,0
TXN-11051,2025-02-14 05:00:00,CUST-6695,45,Female,Sports,303.15,5,1515.75,0,Debit Card,5.0,1
TXN-11052,2025-02-14 06:00:00,CUST-3321,32,Female,Electronics,131.02,5,655.1,10,Credit Card,3.0,0
TXN-11053,2025-02-14 07:00:00,CUST-4775,51,Male,Electronics,111.96,5,559.8,0,COD,4.0,1
TXN-11054,2025-02-14 08:00:00,CUST-7947,35,Male,Sports,58.54,4,234.16,20,COD,3.8,1
TXN-11055,2025-02-14 09:00:00,CUST-1005,63,Female,Fashion,232.99,5,1164.95,10,Credit Card,4.3,0
TXN-11056,2025-02-14 10:00:00,CUST-8879,66,Non-Binary,Sports,340.77,4,1363.08,15,UPI/NetBanking,4.7,0
TXN-11057,2025-02-14 11:00:00,CUST-5525,43,Male,Home & Kitchen,260.52,2,521.04,0,Credit Card,5.0,0
TXN-11058,2025-02-14 12:00:00,CUST-2921,51,Male,Home & Kitchen,69.14,4,276.56,0,Credit Card,3.9,1
TXN-11059,2025-02-14 13:00:00,CUST-6593,20,Male,Beauty,25.18,4,100.72,5,Credit Card,4.3,1
TXN-11060,2025-02-14 14:00:00,CUST-8983,32,Female,Electronics,126.85,5,634.25,20,Credit Card,3.1,1
TXN-11061,2025-02-14 15:00:00,CUST-1928,67,Male,Home & Kitchen,42.44,3,127.32,10,Credit Card,4.2,0
TXN-11062,2025-02-14 16:00:00,CUST-6843,24,Female,Fashion,89.92,2,179.84,10,PayPal,4.4,1
TXN-11063,2025-02-14 17:00:00,CUST-7157,60,Male,Home & Kitchen,90.86,1,90.86,10,Credit Card,3.1,0
TXN-11064,2025-02-14 18:00:00,CUST-7911,63,Female,Fashion,146.9,4,587.6,10,UPI/NetBanking,4.6,1
TXN-11065,2025-02-14 19:00:00,CUST-1420,29,Male,Sports,23.84,4,95.36,15,PayPal,3.3,0
TXN-11066,2025-02-14 20:00:00,CUST-6636,33,Male,Beauty,48.35,3,145.05,15,Credit Card,4.9,1
TXN-11067,2025-02-14 21:00:00,CUST-6710,29,Female,Beauty,49.52,5,247.6,10,Debit Card,3.4,0
TXN-11068,2025-02-14 22:00:00,CUST-6010,64,Male,Fashion,97.65,2,195.3,15,Credit Card,3.6,1
TXN-11069,2025-02-14 23:00:00,CUST-6922,28,Male,Electronics,89.11,5,445.55,15,UPI/NetBanking,4.3,1
TXN-11070,2025-02-15 00:00:00,CUST-7520,22,Male,Electronics,92.45,4,369.8,20,Credit Card,4.0,0
TXN-11071,2025-02-15 01:00:00,CUST-5815,23,Male,Electronics,163.7,2,327.4,10,PayPal,4.5,1
TXN-11072,2025-02-15 02:00:00,CUST-4587,32,Male,Beauty,28.35,3,85.05,0,Credit Card,4.6,1
TXN-11073,2025-02-15 03:00:00,CUST-4149,51,Female,Home & Kitchen,201.55,4,806.2,15,PayPal,3.6,1
TXN-11074,2025-02-15 04:00:00,CUST-5318,41,Female,Sports,47.8,3,143.4,0,PayPal,4.7,1
TXN-11075,2025-02-15 05:00:00,CUST-3109,68,Non-Binary,Home & Kitchen,80.15,1,80.15,15,UPI/NetBanking,3.2,1
TXN-11076,2025-02-15 06:00:00,CUST-4669,54,Female,Fashion,63.96,5,319.8,5,COD,3.4,0
TXN-11077,2025-02-15 07:00:00,CUST-6695,63,Male,Home & Kitchen,20.75,3,62.25,10,COD,3.9,1
TXN-11078,2025-02-15 08:00:00,CUST-9041,66,Female,Sports,35.6,4,142.4,5,PayPal,4.3,1
TXN-11079,2025-02-15 09:00:00,CUST-7670,52,Non-Binary,Home & Kitchen,183.8,5,919.0,0,PayPal,5.0,1
TXN-11080,2025-02-15 10:00:00,CUST-2163,51,Male,Electronics,33.4,5,167.0,15,COD,5.0,1
TXN-11081,2025-02-15 11:00:00,CUST-6436,43,Female,Sports,56.66,4,226.64,5,UPI/NetBanking,4.5,0
TXN-11082,2025-02-15 12:00:00,CUST-6098,63,Male,Electronics,23.09,3,69.27,5,Credit Card,3.8,1
TXN-11083,2025-02-15 13:00:00,CUST-9583,56,Male,Home & Kitchen,112.57,1,112.57,0,COD,3.7,0
TXN-11084,2025-02-15 14:00:00,CUST-7303,69,Female,Home & Kitchen,181.73,2,363.46,0,UPI/NetBanking,4.3,1
TXN-11085,2025-02-15 15:00:00,CUST-3534,54,Male,Fashion,174.0,2,348.0,10,Debit Card,4.8,1
TXN-11086,2025-02-15 16:00:00,CUST-9807,68,Female,Beauty,46.75,3,140.25,0,PayPal,4.4,0
TXN-11087,2025-02-15 17:00:00,CUST-3543,39,Female,Sports,82.49,4,329.96,15,COD,4.5,0
TXN-11088,2025-02-15 18:00:00,CUST-5034,33,Non-Binary,Fashion,149.31,1,149.31,5,COD,4.8,1
TXN-11089,2025-02-15 19:00:00,CUST-2618,23,Female,Fashion,78.7,5,393.5,15,UPI/NetBanking,2.8,1
TXN-11090,2025-02-15 20:00:00,CUST-5629,46,Female,Electronics,98.67,4,394.68,5,Credit Card,,0
TXN-11091,2025-02-15 21:00:00,CUST-8931,37,Female,Beauty,43.78,1,43.78,10,Credit Card,3.9,1
TXN-11092,2025-02-15 22:00:00,CUST-9893,38,Female,Fashion,19.11,3,57.33,5,UPI/NetBanking,5.0,1
TXN-11093,2025-02-15 23:00:00,CUST-8107,51,Female,Fashion,112.15,1,112.15,20,Credit Card,5.0,0
TXN-11094,2025-02-16 00:00:00,CUST-4335,54,Female,Electronics,231.93,2,463.86,20,Credit Card,3.5,1
TXN-11095,2025-02-16 01:00:00,CUST-6419,42,Female,Fashion,169.6,1,169.6,0,UPI/NetBanking,4.1,1
TXN-11096,2025-02-16 02:00:00,CUST-6074,59,Female,Electronics,114.63,4,458.52,15,UPI/NetBanking,5.0,0
TXN-11097,2025-02-16 03:00:00,CUST-8998,18,Female,Fashion,116.21,4,464.84,0,PayPal,4.5,1
TXN-11098,2025-02-16 04:00:00,CUST-2089,38,Male,Home & Kitchen,279.19,4,1116.76,0,Credit Card,4.5,0
TXN-11099,2025-02-16 05:00:00,CUST-2956,30,Female,Home & Kitchen,73.57,2,147.14,10,Credit Card,4.3,0
TXN-11100,2025-02-16 06:00:00,CUST-2369,69,Male,Fashion,54.39,2,108.78,5,PayPal,4.3,1
TXN-11101,2025-02-16 07:00:00,CUST-4096,64,Male,Home & Kitchen,267.27,3,801.81,20,Credit Card,2.7,0
TXN-11102,2025-02-16 08:00:00,CUST-7226,36,Female,Electronics,98.87,3,296.61,10,UPI/NetBanking,4.6,0
TXN-11103,2025-02-16 09:00:00,CUST-5026,36,Female,Electronics,297.98,1,297.98,0,Credit Card,5.0,1
TXN-11104,2025-02-16 10:00:00,CUST-6270,27,Female,Home & Kitchen,15.5,1,15.5,10,Debit Card,4.3,0
TXN-11105,2025-02-16 11:00:00,CUST-4678,20,Female,Electronics,103.96,4,415.84,20,UPI/NetBanking,3.6,1
TXN-11106,2025-02-16 12:00:00,CUST-9037,40,Non-Binary,Home & Kitchen,70.44,2,140.88,5,Debit Card,3.7,0
TXN-11107,2025-02-16 13:00:00,CUST-3856,42,Non-Binary,Beauty,54.01,1,54.01,5,Credit Card,3.0,1
